ID_FASHI,RA_FASHI,DEC_FASHI,z_FASHI,OBJID_SDSS,RA_SDSS,DEC_SDSS,Probability_SDSS
,deg,deg,,,deg,deg,
20230009182,13.329,32.639,0.01826,1237680478735040774,13.339,32.638,0.996
20230009183,141.456,32.639,0.04450,1237661136881254888,141.456,32.639,0.999
20230009187,91.710,32.641,0.02614,1237673703958642851,91.711,32.644,0.919
20230053927,203.054,32.647,0.02341,1237665023837995213,203.055,32.645,0.992
20230042231,121.235,32.640,0.04440,1237657401874580135,121.245,32.648,0.879
20230009193,34.040,32.651,0.01605,1237678809072533546,34.053,32.649,1.000
20230061064,351.619,32.651,0.05498,1237680312299881746,351.620,32.651,0.993
20230009201,190.032,32.657,0.00256,1237665227307287136,190.033,32.657,0.993
20230009215,336.112,32.663,0.02169,1237680505577931029,336.118,32.659,0.999
20230009221,247.005,32.667,0.03595,1237659118799028281,247.024,32.659,0.976
20230009220,143.591,32.667,0.01455,1237664093979017619,143.592,32.669,0.931
20230009224,15.027,32.671,0.01560,1237680311771595023,15.032,32.669,0.991
20230053854,187.455,32.666,0.02973,1237665330390171789,187.464,32.670,0.964
20230009233,31.733,32.677,0.03857,1237678894430159181,31.722,32.670,0.979
20230009238,255.132,32.681,0.03276,1237655472898637896,255.134,32.671,0.999
20230009219,204.446,32.666,0.05992,1237665127477346405,204.447,32.671,0.987
20230009227,120.183,32.673,0.01979,1237657119480283750,120.191,32.678,0.987
20230009225,18.609,32.671,0.02239,1237680312309776797,18.614,32.678,0.992
20230009293,133.811,32.717,0.04494,1237660765376479476,133.811,32.679,0.966
20230009242,65.335,32.684,0.02285,1237660751411086965,65.337,32.682,0.975
20230009246,359.179,32.696,0.04553,1237663233913651849,359.128,32.684,0.156
20230009243,0.827,32.684,0.06932,1237663308527240205,0.829,32.685,0.973
20230009244,31.387,32.684,0.03609,1237678894430093605,31.395,32.685,0.982
20230050032,0.825,32.685,0.06965,1237663308527240202,0.824,32.685,0.989
20230009248,359.526,32.686,0.03168,1237663234450587712,359.533,32.688,0.972
20230050045,90.228,32.662,0.07337,1237673705031862974,90.204,32.690,0.722
20230052033,33.653,32.689,0.01478,1237678809072402775,33.646,32.690,0.988
20230052026,33.649,32.700,0.01568,1237678809072402775,33.646,32.690,0.968
20230009252,228.204,32.689,0.08325,1237662664285422046,228.209,32.691,0.935
20230009253,115.673,32.691,0.06686,1237674366455055393,115.674,32.692,0.988
20230009265,342.043,32.701,0.02281,1237680503969416551,342.053,32.692,0.344
20230009249,336.896,32.680,0.04576,1237680501284602324,336.908,32.694,0.990
20230009281,143.051,32.711,0.02320,1237664869750407346,143.059,32.695,0.984
20230052034,33.825,32.697,0.01481,1237678809072468157,33.830,32.697,1.000
20230009270,33.818,32.704,0.01602,1237678809072468157,33.830,32.697,0.998
20230009256,248.888,32.693,0.03737,1237659154219139320,248.891,32.698,0.980
20230009236,19.090,32.678,0.03717,1237666216225407339,19.061,32.699,0.957
20230009259,190.016,32.697,0.02286,1237665227307286599,190.027,32.699,0.976
20230009271,254.864,32.706,0.03271,1237659327107104971,254.868,32.703,0.972
20230009261,11.950,32.699,0.06935,1237680478734516874,11.927,32.703,0.721
20230053843,186.468,32.706,0.03815,1237665227305976085,186.465,32.706,0.995
20230009273,205.376,32.706,0.01511,1237665024375652678,205.382,32.707,0.972
20230053742,119.637,32.698,0.02807,1237674288071573580,119.666,32.708,0.975
20230009277,204.332,32.707,0.06019,1237665127477280819,204.332,32.708,0.994
20230009279,21.528,32.710,0.07320,1237666213541184013,21.529,32.711,0.988
20230058573,190.846,32.722,0.00206,1237665227307614299,190.833,32.713,0.925
20230009292,91.755,32.716,0.02453,1237673429076804059,91.758,32.717,1.000
20230009304,218.330,32.728,0.03784,1237662697565651015,218.331,32.717,0.953
20230009278,346.606,32.709,0.02080,1237680502897377295,346.606,32.718,0.987
20230053910,88.064,32.719,0.03991,1237673706104947727,88.066,32.719,0.996
20230009262,0.316,32.699,0.06929,1237663307990302894,0.327,32.720,0.885
20230052052,41.052,32.717,0.01793,1237670962164007264,41.067,32.722,0.958
20230009298,33.758,32.722,0.01481,1237678809072402501,33.768,32.725,0.999
20230053598,19.329,32.724,0.03720,1237680312310038860,19.326,32.726,0.998
20230009324,193.533,32.740,0.02305,1237665330929271035,193.545,32.726,0.736
20230052016,204.927,32.734,0.00860,1237665024375521545,204.931,32.729,0.987
20230009306,161.491,32.730,0.02871,1237665128535359934,161.490,32.730,0.986
20230009310,111.159,32.734,0.01547,1237674368064094289,111.159,32.733,1.000
20230009313,250.483,32.743,0.08773,1237659162279608885,250.466,32.734,0.865
20230009322,16.134,32.739,0.01724,1237680479272894796,16.122,32.739,0.990
20230009326,353.942,32.742,0.02659,1237680474984022455,353.949,32.740,0.995
20230050773,87.162,32.733,0.05370,1237673706641555811,87.164,32.741,0.999
20230053764,27.852,32.743,0.03714,1237678807459692851,27.851,32.741,0.996
20230009327,22.450,32.741,0.04590,1237678806383984786,22.459,32.745,0.998
20230053603,336.721,32.751,0.04148,1237680505578127752,336.721,32.749,0.998
20230009330,342.512,32.745,0.02901,1237672766047126236,342.515,32.751,0.995
20230009342,210.830,32.755,0.01931,1237665129090253209,210.826,32.753,0.946
20230053847,182.061,32.751,0.02301,1237665227304403108,182.070,32.754,0.973
20230054118,187.420,32.752,0.03047,1237665227306369063,187.410,32.756,0.995
20230009350,158.552,32.759,0.04300,1237665017383813420,158.555,32.756,0.988
20230053629,358.507,32.748,0.03138,1237663233376715022,358.511,32.757,0.979
20230051988,27.689,32.761,0.01746,1237678807459627724,27.692,32.759,0.830
20230009347,34.164,32.759,0.01668,1237678809072534067,34.130,32.759,0.384
20230061073,87.273,32.747,0.05704,1237673706641558225,87.257,32.761,0.981
20230009354,21.197,32.762,0.01987,1237678892278875088,21.194,32.762,0.987
20230053881,29.955,32.774,0.03617,1237678807997284628,29.946,32.763,0.990
20230009357,189.661,32.764,0.00102,1237665227307155620,189.666,32.765,0.989
20230009365,26.229,32.769,0.04588,1237678893354451373,26.239,32.766,0.980
20230009369,345.669,32.770,0.02083,1237680507721220888,345.671,32.766,0.976
20230053830,234.622,32.761,0.03161,1237661850949976722,234.627,32.767,0.921
20230009356,14.405,32.763,0.01708,1237680311771398377,14.412,32.768,0.999
20230009374,31.197,32.772,0.03536,1237678894429963242,31.209,32.774,0.977
20230009380,209.628,32.775,0.05088,1237665102746026444,209.631,32.776,0.826
20230053566,44.081,32.781,0.03945,1237670456970313836,44.090,32.784,0.996
20230053692,193.929,32.787,0.04341,1237665330929402409,193.926,32.785,0.930
20230050049,86.933,32.831,0.06172,1237673706641492120,86.951,32.787,0.812
20230053837,182.897,32.788,0.03147,1237665227304665740,182.902,32.788,0.980
20230053835,187.814,32.787,0.03040,1237665227306500407,187.810,32.791,0.880
20230009389,0.719,32.785,0.03455,1237663308527173886,0.713,32.794,0.990
20230009405,21.284,32.796,0.03701,1237678892278940227,21.282,32.795,0.941
20230009409,33.856,32.797,0.02045,1237678809072468410,33.866,32.795,0.959
20230009408,258.967,32.797,0.02352,1237655504572973613,258.974,32.796,0.995
20230053766,26.175,32.806,0.04339,1237678893354451512,26.180,32.797,0.966
20230053887,32.416,32.797,0.03903,1237678894967291967,32.410,32.798,0.816
20230109432,342.272,32.780,0.03101,1237672766047060699,342.279,32.798,0.986
20230009400,65.606,32.792,0.00740,1237660553841477264,65.614,32.798,0.985
20230009406,29.599,32.796,0.01474,1237678807997153972,29.597,32.801,0.948
20230042232,121.309,32.795,0.04424,1237657401874645603,121.314,32.802,0.948
20230053809,142.667,32.798,0.02677,1237661381697208773,142.663,32.803,0.966
20230009421,342.265,32.805,0.02885,1237672766047060206,342.265,32.805,0.994
20230009457,86.998,32.819,0.02901,1237673706641493558,87.006,32.809,0.578
20230009423,88.487,32.806,0.02881,1237673706105080841,88.466,32.814,0.475
20230009449,194.568,32.820,0.04175,1237665227845861711,194.564,32.814,0.783
20230009506,342.319,32.849,0.02185,1237672766047060287,342.352,32.817,0.976
20230052056,41.575,32.831,0.01545,1237670961627267274,41.626,32.817,0.961
20230009433,343.596,32.813,0.02184,1237680499676349003,343.588,32.819,0.966
20230009447,127.197,32.819,0.08252,1237658205028549286,127.200,32.820,0.984
20230061080,198.537,32.824,0.02451,1237665331467911314,198.541,32.821,0.988
20230009442,42.239,32.817,0.01591,1237670961090527333,42.239,32.821,0.979
20230009451,342.057,32.820,0.02833,1237680500212695118,342.057,32.821,0.982
20230061081,150.019,32.825,0.03710,1237664871900381417,150.015,32.822,0.976
20230009462,66.025,32.824,0.02740,1237660750874281016,65.992,32.824,0.913
20230009472,246.607,32.830,0.01614,1237662302984208992,246.606,32.825,0.905
20230058583,341.405,32.831,0.02238,1237680500212433480,341.405,32.829,0.994
20230009463,115.167,32.825,0.05613,1237674289680613907,115.173,32.830,0.997
20230009460,199.720,32.835,0.01599,1237665228384568257,199.720,32.833,0.955
20230009478,30.147,32.834,0.01504,1237678894429634733,30.152,32.836,0.894
20230053885,30.515,32.837,0.03834,1237678894429700480,30.505,32.837,0.995
20230053639,151.433,32.837,0.03132,1237664879416771688,151.433,32.838,0.982
20230053744,117.120,32.847,0.04125,1237674289144398767,117.124,32.845,0.913
20230009491,144.160,32.842,0.02269,1237664870287671534,144.140,32.845,0.943
20230053762,25.968,32.837,0.04325,1237678893354385785,25.988,32.846,0.983
20230009496,26.917,32.840,0.03603,1237678807459364916,26.920,32.846,0.887
20230009508,14.297,32.848,0.05233,1237680479272239202,14.299,32.847,0.996
20230009502,201.087,32.848,0.06112,1237665126939230227,201.084,32.848,1.000
20230053737,170.665,32.852,0.04352,1237665370118815860,170.677,32.853,0.944
20230009492,134.069,32.843,0.04488,1237660765376545114,134.067,32.854,0.951
20230065002,353.915,32.850,0.06952,1237680474984022828,353.918,32.855,0.865
20230050743,5.280,32.848,0.05961,1237676441997082997,5.280,32.858,0.996
20230053661,161.103,32.860,0.02861,1237665016847859916,161.101,32.860,0.996
20230009530,23.320,32.861,0.02050,1237678892816532551,23.320,32.864,0.933
20230053770,26.387,32.862,0.03501,1237678893354516966,26.391,32.865,0.992
20230053834,182.906,32.864,0.03151,1237665227304665231,182.903,32.869,0.919
20230009542,29.179,32.866,0.04564,1237678807997022515,29.182,32.870,0.995
20230009556,147.887,32.871,0.02381,1237664871362724206,147.886,32.872,0.999
20230052047,63.882,32.859,0.00639,1237660753021829712,63.847,32.874,0.846
20230009580,178.510,32.887,0.00778,1237665330923700280,178.488,32.874,0.959
20230009576,30.014,32.870,0.05520,1237678894429569057,30.017,32.875,0.998
20230061085,162.396,32.873,0.00538,1237665016311448359,162.394,32.876,0.928
20230053609,339.912,32.881,0.03141,1237672763899119060,339.913,32.878,0.873
20230009582,156.360,32.874,0.02156,1237664877807927547,156.368,32.880,0.985
20230009607,114.379,32.888,0.01637,1237674366991467041,114.388,32.883,0.943
20230009600,18.474,32.900,0.01661,1237680316595568690,18.484,32.884,0.989
20230009588,20.901,32.885,0.02020,1237678892278809148,20.902,32.886,0.982
20230009598,159.720,32.899,0.04173,1237665129071640733,159.722,32.891,0.973
20230009583,187.122,32.890,0.03093,1237665227306238097,187.126,32.893,0.990
20230009592,19.130,32.896,0.01468,1237666216225538346,19.135,32.893,1.000
20230009601,115.396,32.885,0.06681,1237674289680679136,115.384,32.894,0.984
20230053765,20.887,32.893,0.04068,1237678892278809469,20.887,32.894,0.994
20230009595,144.878,32.895,0.03727,1237664093442606421,144.878,32.895,0.990
20230053607,338.204,32.897,0.02970,1237680501285061586,338.209,32.895,0.997
20230009591,359.028,32.895,0.04313,1237663233913585964,359.038,32.896,0.999
20230051989,20.746,32.896,0.01967,1237678892278743440,20.753,32.898,0.992
20230009606,113.199,32.902,0.05479,1237674367527944339,113.208,32.901,0.999
20230009610,90.644,32.906,0.02604,1237673705032057653,90.647,32.902,0.998
20230057507,163.180,32.877,0.00442,1237665016311775374,163.193,32.914,0.946
20230050728,91.757,32.927,0.04791,1237673429076869342,91.769,32.924,0.999
20230009653,29.346,32.942,0.01545,1237678807997088128,29.352,32.926,0.974
20230009636,1.489,32.928,0.03367,1237680311766679885,1.494,32.926,0.995
20230051986,20.819,32.932,0.01649,1237678806383394918,20.824,32.928,0.972
20230053691,191.308,32.940,0.04087,1237665330928419017,191.316,32.933,0.773
20230009634,31.316,32.927,0.04128,1237678808534679904,31.321,32.934,0.994
20230009644,29.307,32.938,0.02666,1237678807997087966,29.311,32.937,0.997
20230009649,29.186,32.940,0.01483,1237678807997022502,29.180,32.939,0.995
20230009652,16.901,32.941,0.01932,1237680312309186605,16.904,32.939,1.000
20230061097,203.305,32.944,0.01498,1237665127476887879,203.312,32.940,0.984
20230053984,176.731,32.940,0.03379,1237665227839308020,176.732,32.940,1.000
20230009668,29.537,32.953,0.04536,1237678894429372559,29.534,32.940,0.750
20230009650,145.483,32.941,0.04535,1237664093442801886,145.488,32.941,0.998
20230009646,141.183,32.938,0.04406,1237664869749751892,141.182,32.941,0.997
20230009647,33.060,32.940,0.01601,1237678809072140720,33.061,32.941,0.982
20230009677,171.853,32.959,0.02816,1237665370119274581,171.873,32.942,0.942
20230009648,114.017,32.940,0.01627,1237653588477543342,114.021,32.946,0.939
20230009664,339.518,32.951,0.02872,1237672763362182224,339.523,32.946,0.985
20230009659,16.619,32.948,0.01659,1237680312309056145,16.625,32.947,0.993
20230009663,19.970,32.950,0.01472,1237666215151861785,19.976,32.949,1.000
20230061100,19.961,32.958,0.01473,1237666215151861785,19.976,32.949,0.999
20230052155,17.630,32.953,0.01489,1237680316595241274,17.634,32.950,0.999
20230042236,144.519,32.957,0.02279,1237664668968026547,144.519,32.955,0.986
20230009678,340.397,32.960,0.02182,1237672764436054269,340.404,32.958,0.878
20230009691,90.585,32.967,0.04858,1237673705032057490,90.585,32.959,0.986
20230009690,18.393,32.965,0.03516,1237680316595569072,18.396,32.962,0.996
20230061102,15.989,32.960,0.01659,1237680312308859039,15.996,32.963,0.999
20230052162,15.993,32.961,0.01659,1237680312308859039,15.996,32.963,1.000
20230053953,170.391,32.957,0.02786,1237665126927958201,170.393,32.964,0.972
20230061101,170.386,32.958,0.02785,1237665126927958201,170.393,32.964,0.953
20230061099,14.195,32.950,0.03301,1237680479272174535,14.191,32.964,0.880
20230009684,17.392,32.962,0.04186,1237680316595175646,17.392,32.967,0.995
20230052099,26.989,32.962,0.01722,1237678807459365087,26.992,32.967,0.991
20230058601,16.185,32.960,0.01366,1237680312308924718,16.192,32.967,0.999
20230009694,358.432,32.967,0.04202,1237663233376584031,358.441,32.969,0.999
20230009697,18.180,32.969,0.01785,1237680316595437746,18.180,32.969,1.000
20230009704,357.844,32.973,0.03374,1237663232839714323,357.845,32.973,0.997
20230009713,29.057,32.982,0.04397,1237678807996957064,29.057,32.973,0.974
20230061107,358.695,32.973,0.01701,1237666183499613050,358.696,32.977,0.984
20230009701,341.914,32.973,0.02824,1237680500212630044,341.919,32.978,0.999
20230009712,145.708,32.981,0.07758,1237664870825067442,145.723,32.979,0.892
20230009717,17.938,32.984,0.05494,1237680316595372713,17.942,32.979,0.949
20230009695,17.811,32.975,0.04156,1237680316595307213,17.813,32.979,0.974
20230052109,124.164,32.980,0.01766,1237657775538044939,124.164,32.980,1.000
20230009719,18.796,32.985,0.01876,1237678892278022766,18.796,32.982,0.916
20230053638,158.732,32.980,0.02746,1237665017383944596,158.733,32.984,0.989
20230009710,66.526,32.981,0.04960,1237660750337476005,66.512,32.988,0.991
20230061110,121.330,32.987,0.03326,1237657118943805494,121.336,32.989,0.996
20230054443,121.328,32.992,0.03324,1237657118943805494,121.336,32.989,0.992
20230009776,41.279,33.030,0.01678,1237670459654275082,41.290,32.990,1.004
20230009726,357.798,32.989,0.01650,1237663232839647866,357.802,32.993,0.998
20230009757,337.000,33.014,0.04882,1237680505578259267,337.011,32.993,0.983
20230054268,138.122,32.988,0.02656,1237664869211767116,138.118,32.993,0.950
20230054174,33.105,32.994,0.03231,1237678809072140752,33.111,32.994,0.963
20230051991,89.661,32.993,0.02006,1237673705568668415,89.667,32.994,0.989
20230009737,18.797,32.996,0.02238,1237678892278022598,18.805,32.995,0.946
20230050209,21.288,32.999,0.07637,1237678806383591696,21.290,32.995,0.999
20230050028,2.283,33.007,0.06075,1237680311766942465,2.266,32.997,0.922
20230009746,121.767,33.005,0.02360,1237657118407000269,121.770,33.000,0.795
20230009748,27.044,33.006,0.01498,1237678893891584514,27.051,33.006,0.984
20230009749,348.947,33.006,0.06235,1237680502898229973,348.944,33.007,0.940
20230009755,23.078,33.013,0.07752,1237678892816466190,23.078,33.007,0.993
20230061117,208.900,33.016,0.04142,1237665102745764048,208.910,33.008,0.910
20230009765,28.103,33.019,0.03634,1237678807996629412,28.107,33.010,0.989
20230009751,357.923,33.008,0.03386,1237663232839647538,357.906,33.014,0.993
20230042237,13.675,33.020,0.03473,1237680479271977763,13.681,33.021,0.989
20230009771,1.407,33.023,0.01592,1237680311766614445,1.406,33.023,1.000
20230009764,90.998,33.019,0.08045,1237673429613479848,91.001,33.023,0.999
20230009774,126.624,33.029,0.00772,1237658205565289538,126.623,33.028,0.972
20230009772,116.433,33.025,0.01654,1237674366455317042,116.437,33.028,0.987
20230009777,19.784,33.031,0.01858,1237678892278350216,19.792,33.031,1.000
20230009731,27.820,32.992,0.07562,1237678893891911736,27.848,33.031,1.000
20230009785,17.681,33.035,0.01561,1237680316595306651,17.685,33.031,0.999
20230009781,127.383,33.032,0.06892,1237658205028679950,127.381,33.034,0.998
20230050137,353.616,33.041,0.06951,1237680312300667161,353.616,33.034,0.999
20230050286,2.178,33.033,0.06054,1237680311766876523,2.179,33.035,1.000
20230061123,196.605,33.040,0.02414,1237665228383453637,196.612,33.037,0.959
20230009796,17.399,33.043,0.01481,1237680316595175666,17.412,33.037,0.977
